Імʼя автора,Назва книги,Мова,Перекладач,Мова оригіналу,Оригінальна назва,Назва видавця,Рік видання,ISBN,Жанр книги
Майкл Флінн,Айфельгайм,Українська мова,,,,Богдан,2023.0,9789661069250.0,Фантастика. Фентезі для підлітків
Несбіт Е.,П’ятеро дітей та ельф,Українська мова,,,,Богдан,2015.0,9789661037310.0,Українська проза для підлітків
Олександр Гаврош,Іван Сила на острові Щастя,Українська мова,,,,Богдан,2017.0,9789661051309.0,Пригоди для підлітків
Володимир Нікітенко,Зануда Рауль і лист старої маркізи,Українська мова,,,,Зелений пес,2021.0,9789662791952.0,Детективи для підлітків
Володимир Нікітенко,Зануда Рауль та інші брехуни. Книга 2,Українська мова,,,,Зелений пес,2022.0,9789662792188.0,Детективи для підлітків
Штевнер Т.,Алея – дівчина води. Книга 3. Таємниці океанів (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2021.0,9789664296820.0,Фантастика. Фентезі для підлітків
Ед Джеферсон,Підкори Minecraft. Гід у найпопулярнішій грі,Українська мова,,,,Ранок,2022.0,9786170971067.0,Non-fiction для підлітків
Катерина Єгорушкіна,Наш підліжковий космос,Українська мова,,,,Vivat,2023.0,9789669829115.0,Українська проза для підлітків
"Юлія Ганик,Ірен Роздобудько",Знак потраплянців,Українська мова,,,,Vivat,2023.0,9789669828446.0,Пригоди для підлітків
"Тим Скоренко,Тимофій Яржомбек",Думай і винаходь,Українська мова,,,,Моноліт-Bizz,2022.0,9786177966738.0,Зарубіжна проза для підлітків
"Ніна Звєрева,Світлана Іконникова","«Команда мрії. Чому разом ліпше, ніж самому»",Українська мова,,,,Моноліт-Bizz,2023.0,9786178119003.0,"Кар'єра, особиста ефективність"
"Ніна Звєрева,Світлана Іконникова",Зірка соцмереж. Як стати крутим блогером,Українська мова,,,,Моноліт-Bizz,2022.0,9786177966356.0,Non-fiction для підлітків
"Ніна Звєрева,Світлана Іконникова,Алла Бєлова",Твоя презентація. Як домогтися успіху,Українська мова,,,,Моноліт-Bizz,2023.0,9786177966363.0,Non-fiction для підлітків
"Ніна Звєрева,Світлана Іконникова,Алла Бєлова",Тайм-менеджмент. Як усе встигнути?,Українська мова,,,,Моноліт-Bizz,2021.0,9786177966608.0,Non-fiction для підлітків
Юстейн Ґордер,Світ Софії,Українська мова,,,,Літопис,2020.0,9789668853777.0,Пригоди для підлітків
Ніколас Ґеннон,Погано спланована пригода,Українська мова,,,,Nebo BookLab Publishing,2023.0,9786177914371.0,Детективи для підлітків
Сильвія Лінстедт,Дикий Народ. Повстання. Кн.2,Українська мова,,,,Жорж,2023.0,9786178023348.0,Пригоди для підлітків
