Імʼя автора,Назва книги,Мова,Перекладач,Мова оригіналу,Оригінальна назва,Назва видавця,Рік видання,ISBN,Жанр книги
,Що робити коли...,російська,,,,Vivat,2019.0,9789669420916,Виховання дітей
Кієнко Л.,Зручні наліпки. Вивчаю цифри,Українська,,,,Vivat,2020.0,9789669397560,Виховання дітей
,Відповіді на несподівані запитання вашого малюка,російська,,,,Vivat,2019.0,9786177186624,Виховання дітей
,Ответы на неожиданные вопросы вашего малыша,російська,,,,Vivat,2019.0,9786177186617,Виховання дітей
Чуб Н.В.,Раз два три чотири п' ять просто все запам'ятать,Українська,,,,Vivat,2014.0,9786177151929,Виховання дітей
"Мерседес Палоп Ботелья,Марассі К.К.,Мігальон Л.,Діас М.Х.",Откуда я взялся? Правдивые ответы на «неудобные» вопросы,російська,,,,Vivat,2019.0,9786176909330,Виховання дітей
,Диво-пристрої для щойно-мам,Українська мова,,,,Vivat,2019.0,9786176901648,Виховання дітей
Чуб Н.В.,Куда делся мой папа,Українська,,,,Vivat,2020.0,9786176901624,Виховання дітей
,Учуча. Книжка жабки Кваки,Українська мова,,,,Vivat,2015.0,9786176900924,Виховання дітей
Джеремис К.,Пампушок і Огірочок. День народження бабусі,Українська,,,,Vivat,2015.0,9786176900801,Виховання дітей
,Чудо-устройства для молодых мам,російська,,,,Vivat,2019.0,9786176900573,Виховання дітей
Ліндсі Паверс,Як не зіпсувати життя своїм дітям. Посібник з виховання без стресу та нарікань,Українська мова,,,,Vivat,2022.0,9789669828378,Дитяча психологія
